#SampleID,ERR209679_1_kneaddata_taxonomic_profile,ERR209680_1_kneaddata_taxonomic_profile,ERR209681_1_kneaddata_taxonomic_profile,ERR209684_1_kneaddata_taxonomic_profile,ERR209685_1_kneaddata_taxonomic_profile,ERR209690_1_kneaddata_taxonomic_profile,ERR209691_1_kneaddata_taxonomic_profile,ERR209692_1_kneaddata_taxonomic_profile,ERR209693_1_kneaddata_taxonomic_profile,ERR209695_1_kneaddata_taxonomic_profile,ERR209696_1_kneaddata_taxonomic_profile,ERR209697_1_kneaddata_taxonomic_profile,ERR209698_1_kneaddata_taxonomic_profile,ERR209699_1_kneaddata_taxonomic_profile,ERR209700_1_kneaddata_taxonomic_profile,ERR209701_1_kneaddata_taxonomic_profile,ERR209706_1_kneaddata_taxonomic_profile,ERR209707_1_kneaddata_taxonomic_profile,ERR209708_1_kneaddata_taxonomic_profile,ERR209709_1_kneaddata_taxonomic_profile,ERR209710_1_kneaddata_taxonomic_profile,ERR209711_1_kneaddata_taxonomic_profile,ERR209715_1_kneaddata_taxonomic_profile,ERR209716_1_kneaddata_taxonomic_profile,ERR209717_1_kneaddata_taxonomic_profile,ERR209729_1_kneaddata_taxonomic_profile,ERR209730_1_kneaddata_taxonomic_profile,ERR209731_1_kneaddata_taxonomic_profile,ERR209732_1_kneaddata_taxonomic_profile,ERR209739_1_kneaddata_taxonomic_profile,ERR209740_1_kneaddata_taxonomic_profile,ERR209743_1_kneaddata_taxonomic_profile,ERR209744_1_kneaddata_taxonomic_profile,ERR209745_1_kneaddata_taxonomic_profile,ERR209746_1_kneaddata_taxonomic_profile
Bifidobacterium_bifidum,0.0,0.0,0.0,0.0,0.0,0.04406,0.0,1.50432,1.8382599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8424,0.0025399999999999997,0.012,4.51454,3.9045199999999998,36.13892,25.41786,10.94994,9.348939999999999,0.0,0.0,0.0,0.0
Bifidobacterium_breve,10.09057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bifidobacterium_catenulatum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013399999999999,0.8288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3875,1.1676600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22964,1.2920399999999999,0.0,0.0,0.0,0.0
Bifidobacterium_dentium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bifidobacterium_longum,6.31532,0.0,0.0,0.0,0.0,0.531,0.0,4.0503,4.698,2.76598,3.9562800000000005,2.9018200000000003,17.44888,12.87708,0.19655999999999998,0.14357999999999999,0.0,0.0,2.149,1.58208,2.30218,1.55934,0.6509,0.10726,0.15908,2.71372,2.5424599999999997,15.8445,10.975439999999999,5.4520800000000005,5.82868,0.0,0.0,0.1938,0.17232
Bifidobacterium_pseudocatenulatum,40.90038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04732,0.037939999999999995,16.815520000000003,16.19916,0.8729,0.8493799999999999,24.73274,4.51044,5.17604,0.0,0.0,0.0,0.0,0.27555999999999997,0.3118,0.0,0.0,0.0,0.0
Butyricimonas_synergistica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00988,0.0033,0.00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017399999999999998
Collinsella_aerofaciens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52808,0.63194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57732,3.247,0.0,0.0,2.87202,2.0068799999999998
Collinsella_intestinalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4943,2.19524,1.43456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20072,1.20024,1.47338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collinsella_unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00562,0.06121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coprobacter_fastidiosus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18882000000000002,0.2763,0.37214,0.0,0.0,0.0,0.0,0.19448,0.16108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coriobacteriaceae_bacterium_phI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392,0.045739999999999996,0.0,0.0,0.0,0.0
Eggerthella_lenta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00468,0.00826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022119999999999997,0.02352
Eggerthella_unclassified,0.04899,0.0,0.0,0.0,0.0,0.0,0.0,0.25922,0.3126,0.05426,0.17119,0.11029000000000001,0.0,0.0,0.0,0.0,0.01571,0.0172,1.74727,1.11775,1.08217,0.73026,0.07827,0.030080000000000003,0.03974,0.0,0.0,0.11023,0.05725,0.12735,0.10564000000000001,0.0,0.0,0.015969999999999998,0.0062
Gardnerella_vaginalis,0.71091,0.0,0.0,0.0,0.0,0.0,0.0,0.016319999999999998,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordonibacter_pamelaeae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03148,0.02908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922,0.01772,0.0,0.0,0.08954,0.047,0.02544,0.00646,0.01784,0.0,0.0,0.9123,0.83714,0.0,0.0,0.0,0.0,0.024059999999999998,0.02702
Methanobrevibacter_smithii,0.02968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
